Tweet,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'#Trump\"s only #concern is personal #profit through his #brand and doing #favors for others in trade for his own needs. Not #US #people.',0,0,0,0,0,0,2.656,-2.42,4.647,-4.237,0,0,0,0,0,0,0,2,0,0,1.110889,0.931143,0.69441,1.131945,0.631993,0.685775,0.349954,1.236297,3.811717,2.994746,0.608597,0.777481,2.186772,1.779189,0.359403,0.105699,0.886842,2.599237,0.291667,-0.458333,0,0,1
'Ugh. What\"s wrong with me today? Feel absolutely dreadful 😓 I wonder if I\"m fighting something off...? Roll on home time.',1,3,1,3,0,-9,3.506,-8.05,2.264,-8.498,2,2,1,1,0,1,0,0,3,0,1.452779,0.800376,1.332741,1.33346,0.681077,0.829497,0.572937,1.138954,5.480719,2.2658,1.692018,1.085448,1.594834,0.320741,1.527605,0.5901,0.365207,0.247063,1.927083,-4.00119,0,0,0
'Okay @BTS_twt it was fun and all you can change your layout back to something goofy and domestic as usual pls I\"m intimidated rn',3,0,1,1,4,-4,5.709,-1.801,2.183,-3.193,0,1,0,1,1,0,0,1,0,2,1.086896,1.046324,0.777554,1.098434,0.996786,0.664067,0.598725,1.696509,4.143556,3.126981,0.614564,1.278775,1.521186,0.156123,1.55746,0.368198,0.88584,1.741501,1.54471,-0.375,0,0,0
'#Worry never robs tomorrow of its #sorrow; it only saps today of its #strength - A. J. Crown #faith #positive #motivation',0,0,0,0,0,-2,1.323,-2.141,15.658,-2.432,0,1,0,0,0,0,0,0,0,0,1.029607,0.746079,0.791957,1.036804,0.640938,0.981454,0.505685,0.879212,4.511932,1.789184,0.024281,0.648729,0.218885,2.708442,5.45184,2.961794,0.566858,5.176317,0.1875,-0.520833,0,0,1
'@andyfleming83 Bastard squirrels. 😡',0,1,0,1,0,-5,0.178,-0.693,0,-1.97,0,0,1,0,0,1,0,0,1,0,0.092392,0.032733,0.13892,0.119515,0.022536,0.039102,0.01696,0.023122,0.510838,0.069429,0.860997,0,0.742677,0,0,0,0.494854,0,0,-0.947917,0,0,0
'@Ragga_Storm #red is #dread love it',1,0,1,0,3,0,1.083,-0.137,3.363,-0.122,0,0,0,0,1,0,0,0,0,1,0.088469,0.075468,0.098735,0.085394,0.048069,0.04503,0.078713,0.094427,0.409849,0.137474,0.024281,0,0,1.664272,1.225751,0.251141,0.41851,0.331603,1.308333,0,0,0,0
horrid,0,1,0,1,0,-3,0,-1.7,0,-1.678,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973533,0.054834,0,0,0,0,0,-0.729167,0,0,0
'@angrydwarf9 @carolinesandall It ruins my frigging night each night at 9pm. Mrs loves it, i\"ve been early to bed for a month. #dreadful',0,0,1,2,3,-2,3.327,-4.737,7.61,-9.19,0,0,0,0,0,0,0,0,0,0,1.088182,0.862478,0.973308,0.849064,1.151105,0.499181,0.52561,1.412494,4.355721,3.002431,2.401785,0.583882,1.008568,0.637719,1.541316,0.044621,0.957484,0.664216,0.170536,-0.291667,0,0,0
'@TheView Joy isn\"t a comedian. She\"s a bully for fat shaming the governor. Great example she\"s setting for her grandson.',2,2,2,2,6,-2,7.984,-2.43,4.991,-5.118,1,0,1,1,1,1,0,1,2,1,1.172729,1.185047,1.153543,1.261296,1.475657,0.514201,0.537114,2.22208,4.303044,4.626791,0.278779,1.005345,3.467799,0.355286,2.78377,0.519721,0.677199,0.443127,1.48125,-0.083333,0,0,0
'And the United fan boys cover their eyes in horror',0,1,0,0,4,0,1.734,-0.603,1.92,-2.045,1,0,1,1,0,1,1,2,1,1,0.327509,0.238043,0.356375,0.336083,0.218817,0.119576,0.062324,0.23023,1.072144,0.600954,0.130207,1.198092,1.723047,0.771724,0,0,0.360199,0,0.210001,-0.229167,0,0,0
'I just watched the video that i took at troye\"s concert last year during happy little pill and now im crying i miss him @troyesivan 😭',2,2,1,1,3,-4,2.766,-7.431,3.474,-2.555,0,1,0,0,1,1,0,2,1,2,0.889848,0.78148,0.879554,1.044642,0.588479,0.557418,0.517487,0.921254,3.779188,1.817732,0.393841,0.680613,0.641001,0.978523,1.502757,3.175436,2.120152,0.032616,1.774107,-2.138095,0,0,0
'@callmekarizma I take a huge nursing school test today and I\"m so nervous',0,1,0,1,1,-2,0.783,-3.252,2.21,-0.606,0,1,0,1,0,0,0,1,1,0,0.396344,0.452301,0.313175,0.462374,0.390823,0.273456,0.207964,0.573846,1.899367,1.298336,0.15073,0.036221,0,3.222797,0.257155,0.072825,0.826395,0.274838,0.720793,-0.758333,0,0,0
'Theme of week: Ask the Lord for strength &amp; perspective to persevere in #integrity and effort, despite being #disheartened &amp; disappointed.',1,2,1,1,2,-2,5.58,-3.328,12.651,-3.353,1,0,2,0,0,1,0,2,2,3,0.732104,0.635052,0.470853,0.645979,0.426347,0.30692,0.353014,1.007854,2.361046,2.255621,0.88435,0.975633,0.423209,0.834712,3.582418,0.84786,0.696148,3.420831,0.382639,-0.770833,0,0,0
'was one moron  driving his oversize tonka truck with the big flag in the bed back and forth blaring country music. �? #disappointment',1,0,0,2,1,-3,3.048,-2.021,5.842,-6.866,0,0,0,0,1,1,0,1,1,1,0.764661,0.433422,0.617412,0.677224,0.365796,0.227746,0.244034,0.546005,2.22699,1.122954,1.608646,0.19436,1.401971,0.689955,2.026763,1.250737,2.435386,0,1.34362,-0.4375,0,0,0
'The entire Universe outside our galaxy could completely disappeared over 20,000 years ago and we still wouldn\"t know it yet.. #terrifying',0,0,0,0,0,-1,3.51,-5.266,4.117,-3.745,0,0,0,0,0,0,0,0,0,1,1.142377,0.679966,0.823709,1.15286,0.507062,0.838995,0.509638,0.790898,4.455488,1.616606,0.195223,1.228318,0.188295,2.263165,1.288687,1.632542,1.006435,1.059075,1.140088,-0.719643,0,0,0
'@FangornForest1 @Brexit whose customers love it. Imagine being a hack these days, having to sing the tune the paymaster calls. #dismal',1,0,1,1,3,0,3.804,-1.863,2.766,-3.306,0,2,0,0,2,1,0,2,1,2,0.938048,0.555165,0.92353,0.780623,0.371145,0.444601,0.346043,0.665926,4.048053,1.475741,1.49313,0.673931,1.29338,0.703975,0.911377,0.512815,1.097214,0.331603,1.464583,-0.46875,0,0,0
'Brighten up a gloomy day with a @SiennaXOfficial spray tan, we have a tan to suit everybody! #spraytan #tan #summer #godalming #hurtmore',2,1,1,1,0,-2,3.865,-1.876,11.71,-0.481,0,0,0,0,1,1,1,1,1,1,0.402182,0.559542,0.429004,0.399582,0.54919,0.164152,0.331433,0.5501,1.995539,1.812374,0.280855,0.071028,1.793766,0.266742,4.365019,4.311735,0.436327,0.268804,1.278112,-0.635417,0,0,0
'Over 4 million acres to live, there\"s no reason #Idaho residents should #fear #wolves. #Help prevent them from becoming #endangered again.',2,0,0,0,0,-2,1.769,-4.367,2.022,-9.656,0,0,0,1,0,0,0,0,0,1,1.12627,0.861982,0.757861,1.026633,0.502283,0.62698,0.336187,0.912806,4.336577,1.807166,0.71137,0,0.746607,4.274173,0.190176,0.4561,0.472875,0.105469,1.510863,-0.427083,0,0,1
'Not only has my flight been delayed numerous times, we have not been provided with a snack cart #horrific',0,0,0,1,0,-1,1.489,-6.171,2.862,-5.572,0,0,0,0,0,0,0,0,1,0,0.683987,0.401352,0.544851,0.675017,0.298049,0.599174,0.375116,0.556969,3.221891,0.991955,1.852562,0.520009,0.58705,1.280404,0.532449,0.185613,1.231225,0.151293,0.344184,-1.166667,0,0,2
'It\"s such a strange juxtaposition of emotions. A sense of euphoria but a sense of out most despair.',3,2,1,2,3,-4,2.948,-1.874,1.072,-2.075,1,0,1,1,0,1,0,0,1,2,1.104792,0.679168,0.976427,1.234234,0.537628,0.623117,0.648647,0.606986,5.091409,1.696035,0.830281,0.311609,0.18624,0.777172,1.965519,1.234197,0.082574,0.42182,0.341667,-1.33428,0,0,0
'@vvxaii i feel shy to call you a friend your a sister💙💙',1,1,0,0,1,-1,2.097,-1.52,0.262,-2.09,0,0,0,0,1,0,0,1,0,1,0.262071,0.372111,0.336803,0.358069,0.441656,0.210704,0.166243,0.488141,2.119562,1.400509,0.375422,0,0.373927,0.361256,0,0.917609,0,0.33207,0.622123,-0.208333,0,0,0
'@JudicialWatch What a shake down operation!',0,2,0,1,0,0,0.928,-1.108,0.954,-0.304,0,0,0,1,0,0,0,1,0,0,0.296874,0.20311,0.277672,0.317669,0.242795,0.135971,0.132644,0.168624,1.278182,0.522077,0.05878,0.288771,0,0.973012,0.404695,0,0.098958,0.232392,0,-0.309028,0,0,0
'@F1 Why announcing so late, it will be hard to make it from Manchester and organising a day off. #sad',1,1,0,1,0,-1,2.338,-7.61,3.363,-6.54,0,0,0,0,0,1,0,0,1,0,1.17124,1.392051,1.136861,0.928468,0.693846,1.083243,0.572564,1.051272,4.290789,2.262181,1.411015,2.054741,0.256828,0.205741,0.619082,2.390525,0.836046,0.677633,0.547535,-2.007738,0,0,0
'@theAliceRoberts @FryRsquared @AdamRutherford They\"ve obviously never tried \"repressing\" a red head #fiery',0,1,0,0,0,0,2.232,-2.531,0.756,-3.105,0,0,0,0,0,0,0,0,0,0,0.648873,0.227146,0.619782,0.824922,0.186055,0.478631,0.302044,0.469172,3.139076,0.713158,0.824115,0,1.128472,0,0,0,0.306908,0.0047,0.71875,-0.770833,0,0,1
'@theIeansquad @SatanHeavenly Rap is so unbearable and horrific.',0,2,0,2,0,-5,0.396,-3.406,0.418,-3.264,1,0,2,1,0,2,0,0,2,0,0.12668,0.145366,0.093059,0.117644,0.132633,0.066214,0.071382,0.110557,0.511905,0.364365,0.271413,0.245048,1.058413,0.455311,0,0,0.583368,0.00355,0,-1.302083,0,0,0
'#LouiseLinton - haters gonna hate keep on being your#fabulous self they\"ll keep on being  #miserable',0,1,0,2,0,-6,3.38,-3.259,8.233,-6.714,1,0,1,1,0,1,0,0,1,0,0.805179,0.746432,0.477034,0.583508,0.599996,0.326259,0.248093,0.967594,2.902531,1.82164,1.874453,0.112476,2.710269,0.39316,0,0.859606,0.250247,1.731593,0.083333,-0.578125,0,0,0
'@JackRuff4 They have this horrible pudding here. Butterscotch pudding on Mondays, it\"s dreadful. #Fringe',0,2,0,2,0,-6,1.532,-4.961,5.262,-5.483,2,1,2,2,0,1,0,0,2,0,0.774669,0.665388,0.565279,0.657841,0.366955,0.330755,0.38837,0.582974,3.040272,1.253294,0.387437,0,2.698081,0.231438,0.940144,2.151882,0.157666,0,0.100136,-1.229167,0,0,0
'Morgan just cracked her toe knuckle at me. ',1,0,0,1,0,0,0.48,-4.166,3.076,-0.607,1,0,0,1,0,0,0,0,1,0,0.271878,0.199425,0.273716,0.305523,0.172146,0.15964,0.147443,0.540043,1.190242,0.656579,1.351928,1.022455,1.380526,0,0.741167,0.096117,0.116395,0.124178,0.915774,-0.239583,0,0,0
'It could be soul-crushing despair, but it also might just be the marshmallows I had for breakfast',2,1,0,1,0,-3,2.343,-2.45,3.742,-1.905,1,0,1,1,0,1,0,0,1,1,0.647057,0.674099,0.624242,0.660622,0.500453,0.370575,0.538947,0.71132,3.032015,1.914807,0.048561,1.445347,0.072168,0.312053,1.584813,0.117649,0.429422,0.01932,1.040774,-0.4375,0,0,0
'@1ncamera @Weehugs @DavidYoungPA @PA Stupidity is part of their proud cultural identity. 😠',1,1,1,1,2,-3,2.922,-0.698,1.259,-2.578,0,1,0,0,1,0,0,1,1,1,0.255184,0.145628,0.191505,0.177422,0.098864,0.081887,0.051517,0.165766,0.800594,0.417547,0.488539,0.685429,1.64084,0,0.540746,0.232708,0.799481,1.816376,0.4125,-0.354167,0,0,0
'@WDA_Punisher @SgtDangerCow @Battlefield I think so too. \nCasual audience was particularly unhappy with server admins and server rules.',0,2,0,1,0,-2,2.154,-5.282,2.063,-3.623,1,1,1,0,0,1,0,0,1,0,0.555272,0.546684,0.341305,0.563804,0.319756,0.289811,0.334289,0.811626,2.340315,1.204401,1.460806,2.075527,0.139473,0.866743,0.764773,0.957568,0.844027,0,0.227894,-1.643403,0,0,0
'The sound of rain is pretty peaceful when you\"re in a very annoyed mood 😅',3,1,2,1,3,-2,3.916,-3.312,5.16,-1.005,0,2,0,0,2,0,1,2,0,2,1.092436,0.576113,0.642983,0.735791,0.482777,0.551853,0.372577,0.602777,3.02238,1.459467,1.865043,0.091207,0.235583,0,3.453906,1.664979,0.788145,0.166457,1.748214,-0.583333,0,0,0
'ARMYs we see you working hard to keep BTS on the Social 50 chart!\nDon\"t feel discouraged, it\"s still amazing that BTS is #2 with no promos 💕',1,1,1,1,4,-4,7.013,-9.286,4.674,-5.11,0,0,0,0,0,0,0,2,0,2,1.445125,1.516808,1.281792,1.639098,1.762098,0.70749,1.006185,1.976122,5.328,4.249132,0.539649,1.297966,0.597815,0.345839,1.275761,0.562816,2.238813,0.56822,0.962649,-2.039063,0,0,1
'Theo\"s comment at the end😂 do one Tyla. #horrid #loveisland',0,0,0,0,0,0,1.737,-0.316,0.504,-4.142,0,0,0,0,0,0,0,0,0,0,0.485143,0.300964,0.40111,0.468145,0.238266,0.165379,0.151321,0.490169,1.504627,1.007064,0.474968,0,1.989103,0,0,0,0.496326,0,0.06875,-0.052885,0,0,0
'Jeong su is easy to get along with everybody likes him and not intimidated by him.. I like him.. he reminds me of seunghoon',2,0,3,0,5,-2,3.395,-2.884,2.695,-4.629,0,0,0,0,0,0,0,0,0,0,1.777855,0.987968,1.359136,1.662841,0.808764,1.061851,0.553115,1.681008,5.596077,3.007658,0.393544,0,1.158022,0.095761,0.237248,0.746416,0.593262,0.936282,1.385115,-0.604167,0,0,1
'Interesting briefing this evening to learn how to shape housing policy in #Epsom&amp;Ewell upto 2032 and @EpsomEwellCA Cllrs absent ',1,0,1,0,2,0,2.644,-1.609,3.51,-3.634,0,0,0,0,0,1,0,1,1,3,0.278566,0.492,0.206268,0.346572,0.268325,0.152828,0.172872,0.694997,1.082876,1.350456,0.780023,1.673763,0.958415,1.115814,0.850043,0.179362,0.789623,1.200816,0.367262,-0.395833,0,0,0
'Totally scare for this upcoming results .',0,1,0,1,0,-2,0.994,-0.643,1.485,-1.393,1,1,0,1,0,0,1,0,1,0,0.155752,0.517646,0.146063,0.189175,0.222017,0.10305,0.157534,0.265238,0.660365,0.930899,0,1.494858,0.007035,3.478623,0,0,0.257358,0,0.354167,0,0,0,0
'I\"m back on Twitter! #madden #madden18 #maddenmobile #ea #nfl #espn #packers',1,0,0,0,0,0,1.509,-0.719,0.398,-4.21,0,0,0,0,0,0,0,0,0,0,0.60641,0.378335,0.241472,0.422975,0.347651,0.203029,0.173629,0.403413,1.782949,0.95701,0.003667,0.733401,0.685851,0,0,0,1.722243,0,0.347917,-0.125,0,0,0
'Can\"t Talk To An Incompetent Person. Goes In One Ear and Out The Other. #irritated #NoPoint #MassiveEyeRoll',0,1,0,1,0,-2,1.224,-2.662,1.092,-10.251,1,0,0,0,0,1,0,0,1,1,0.712232,0.603044,0.578206,0.785501,0.324869,0.279196,0.22629,0.670177,2.697808,1.459872,3.824344,0,0.54798,0.52299,0,0.150802,0.081348,0.072686,0.26875,-2.000947,0,0,0
'Worst dreams. 😥',1,1,0,1,1,-3,0.657,-1.937,0.327,-1.907,0,0,0,0,0,0,0,0,0,0,0.351649,0.267791,0.723429,0.536276,0.344418,0.613243,0.197611,0.198562,1.24625,0.562647,0.175618,0.161421,0.38487,0.418238,0.207002,0.503899,0,0.240831,0,-1.510417,0,0,0
'People #honk like #idiots. Culture less indisciplined #Traffic #india #backtoreality #nightmare',1,1,1,0,2,0,0.542,-0.828,0,-8.714,0,0,0,0,0,0,0,0,0,1,0.573715,0.201583,0.575534,0.602501,0.102582,0.351262,0.135581,0.200805,1.992266,0.410965,2.062386,0.923754,2.086378,2.580643,0,0.1837,0,0,0.898958,-0.291667,0,0,0
'@Cmdr_Hadfield CNN\"s Wolf Blitzer calls you an American astronaut and you don\"t correct him? #dissapointed',1,0,1,0,0,0,5.134,-1.458,3.199,-7.93,0,1,0,0,0,0,0,2,1,2,0.786864,0.634218,0.529731,1.120031,0.645957,0.369742,0.337577,1.442783,2.588998,2.865688,1.670192,1.70525,1.783673,0.373633,0,0.929271,0.214631,0.365531,0.75501,-0.0625,0,0,0
'Wow! Today, totally seeing alot of #mean #people out in this #world! Turn it around and #start cultivating #kindness! #SuccessTRAIN #warrior',1,0,1,0,4,0,4.256,-0.754,8.426,-2.809,0,0,0,0,0,0,0,0,0,0,0.883939,1.089616,0.615826,0.730959,1.128248,0.385418,0.655084,0.831898,3.020324,2.752392,0.58785,0.078932,2.673753,0.493348,2.671837,0.456714,2.447824,3.376891,0.631583,-0.875947,0,0,0
'Man I feel like crap today 😰',1,0,1,1,2,-3,0,-3.096,0.33,-1.765,0,0,1,0,0,0,0,0,1,0,0.317857,0.048977,0.466499,0.420882,0.035141,0.202983,0.070143,0.05782,1.204777,0.100273,0.367177,0.01725,0.670593,0.068826,0.193005,0.435229,0.238379,0.087666,1.115774,-0.375,0,0,0
'If God had a plan he would\"ve made already #discouraged',0,0,0,0,1,0,1.899,-1.002,1.258,-1.684,0,2,0,1,1,0,0,1,0,1,0.426245,0.344094,0.389298,0.512603,0.304364,0.267318,0.309264,0.491363,1.840768,0.997038,0.142041,0.178066,0.022884,0.621579,0.723122,0,0.905836,1.7028,0.15625,-0.041667,0,0,0
'@foodfromthesky Hi! I\"m curious as to what happened to your growing space in crouch end? Is it just empty?!',2,1,0,0,2,-1,5.082,-4.309,1.59,-3.018,0,0,0,1,0,0,0,0,0,0,0.975402,0.94883,0.87907,1.090609,1.068959,0.523679,0.600849,1.295363,4.183506,2.775914,0.343864,2.199676,0.303535,0.04177,0.15798,1.285637,0.00592,0.558349,1.304315,-0.3125,0,0,0
'Is it supposed to be this arduous to interact with other people? I\"m \"other people\" to them and they don\"t seem to struggle. ',0,3,0,2,0,-2,4.09,-4.537,0.829,-9.279,1,0,0,1,0,1,0,1,2,1,1.328627,1.233652,1.116497,1.665191,0.776695,0.603673,0.577656,1.475636,6.187057,3.354706,1.638156,0,1.548652,0.259595,0.124434,0,1.259384,0.350592,0.372024,-1.635417,0,0,0
'So happy to be home from Ibiza the place is some thing else mad gaff that , need find a bird now I wanna start doing romantic things now 😂😂',2,2,2,2,3,-3,3.332,-5.987,4.91,-3.052,1,3,1,1,2,1,0,2,1,2,1.006821,1.059318,0.976215,0.926549,0.635898,0.6032,0.472089,0.876415,4.07015,2.057244,1.804355,0,0.319003,1.960998,2.147821,0.877251,0.85054,0.667107,1.67941,-0.43012,0,0,0
'When Duane Allman died, I learned to appreciate Stevie Ray Vaughan. True story.  #blues #legends',3,0,1,1,4,-3,5.72,-3.288,6.425,-2.261,0,0,0,0,1,0,0,1,0,1,0.80033,0.879699,0.640339,1.01738,1.1379,1.191892,0.413747,1.303271,2.848339,2.29821,0.312361,1.464759,0.152354,0,0.395795,1.245656,1.206961,1.602035,1.252409,-0.178571,0,0,0
'#Terrorism has a religion, They terrorise in the name of religion. And we say terrorism has no religion, bcoz of #terror �?�?�?',0,1,0,1,0,-1,2.702,-3.15,1.889,-5.141,1,0,1,1,0,1,0,3,1,0,1.495389,0.499414,1.326147,1.436201,0.377225,0.915411,0.434364,0.763072,4.803482,1.57629,0.47399,1.018447,2.258348,4.783153,0,0.175128,0.257989,1.719316,0.297024,-0.427083,0,0,1
'I’m so glad I’m not like some of the sad people online who gossip and bully others for their entertainment because they have no life.',2,3,2,3,5,-5,4.116,-6.07,1.574,-9.737,1,2,0,1,2,0,1,1,2,2,1.909995,0.805271,1.935337,1.785588,0.536227,1.79917,0.564085,0.883183,6.286781,2.024257,1.31498,0.56109,3.952928,0.05804,1.582997,2.334433,0.859616,1.328298,1.208469,-1.552083,0,0,2
'Imagine how many ksones are crying right now for not getting tickets 😭 Meanwhile, isones dont even get a chance to go on war for tickets 😭',2,1,1,0,2,-4,1.4,-6.35,1.767,-5.406,0,0,0,1,0,1,1,0,2,0,1.155525,1.293181,0.786028,0.899114,0.715173,0.65945,0.560684,1.189201,4.132894,2.807393,1.075634,1.142127,0.958581,1.486137,0.604308,1.875936,0.270608,0,1.849102,-0.966667,0,0,2
'@fadedmerrell @MerrellMilitary @HibaDahibi HAHAHA ok ill back away #coy',1,1,0,0,3,-2,1.251,-1.218,0.07,-1.57,1,0,1,1,0,1,0,0,1,0,0.230476,0.244192,0.158233,0.172165,0.212784,0.096243,0.175421,0.259108,0.933723,0.32619,0.044456,0.116909,0,0.001911,0,0.224675,0.235689,0.200804,0.61875,-1.795833,0,0,0
'@UKSportsZone In other words, I don\"t like the result of the poll so I\"m packing up my polls &amp; taking them home while I pout. 😂😂😻 #bbn',1,1,1,1,2,0,4.224,-4.367,3.475,-6.593,1,1,0,0,0,0,0,2,1,1,1.680081,1.192415,1.5721,1.80868,0.710115,0.894638,0.538778,1.147424,6.677355,2.711846,1.98728,2.542311,0.586511,1.883995,0.345204,0.162194,1.564584,0,1.521726,-1.066667,0,0,0
'@JoyceMeyer @mrsglessman #day of #vengeance of our #God; To #comfort all who #mourn, To console those who #mourn in #Zion, To give [4/7]',1,0,0,0,0,0,2.745,-0.792,7.483,-3.625,0,0,0,0,0,1,0,0,0,1,1.18907,0.80569,0.709805,1.009388,0.713285,0.488899,0.39568,1.535976,3.464757,3.130305,0.224438,0.038084,0.734385,0,3.701775,1.429171,0,2.384431,0.625,-0.052664,0,0,0
'They are building a shell command on a server, combining that with user input, and then executing that in a shell on the client. #shudder',0,0,0,0,0,0,4.4,-1.135,6.302,-8.414,2,0,0,2,0,2,2,0,2,1,0.961302,0.708264,1.259589,1.034384,0.4715,0.407518,0.36001,1.096243,4.285489,2.635129,0.97988,0.441251,1.755121,0.7722,0.53486,0.037344,0.854702,0,0.331548,-0.139286,0,0,0
'Did men call themselves shy and mean it? So I reassure him that I\"m just making sure he\"s a good investment and alla that 🙄',4,1,2,0,4,-1,4.526,-3.577,2.255,-7.111,0,1,0,0,1,0,1,2,0,2,1.533145,1.239431,1.704917,1.77867,0.947549,0.792863,0.758763,1.722127,6.764068,3.482834,0.457851,0,2.055619,0.449369,1.373675,0.085834,0.968843,0.137571,4.040291,-0.291667,0,0,0
'It’s lack of #faith that makes #people #afraid of #meeting #challenges …\n\n#MuhammadAli',0,1,0,1,0,-2,0.456,-1.235,8.388,-2.878,0,0,0,0,0,0,0,0,1,0,0.419261,0.283538,0.448353,0.46277,0.363134,0.381135,0.170086,0.280375,1.719368,0.815231,0.225943,0,1.418312,1.595279,0.760096,0.133162,0,2.773227,0.0625,0,0,0,0
'The way I\"m always on twitter at work is a little alarming 🤦�?��?♀�?',0,2,1,1,0,0,1.709,-1.462,1.307,-5.758,0,0,0,1,0,0,1,0,1,0,0.498234,0.456972,0.508369,0.623768,0.361558,0.228486,0.240303,0.617968,2.104654,1.263836,0.20417,0,0,0,0.155618,0,1.148033,0.243097,0.127907,-1.228869,0,0,0
'Three more shifts then I start the next part of my tutorship in response #enjoyingthelastfewdays #excited  #newchallanges',0,0,0,0,0,0,0.949,-1.957,3.34,-1.061,0,1,0,0,0,0,0,0,0,0,0.491786,0.475556,0.408519,0.497029,0.244181,0.229045,0.201312,0.320208,1.828292,0.916019,0.511809,1.470401,0.185076,2.565587,1.397332,0,0.10972,0.04487,0.329167,-0.183814,0,0,0
'4 hours. \n4,189 words.\n1 story.\n#amwriting #horror #publishorperish',0,0,0,0,0,0,0.982,-0.873,0.752,-3.368,1,0,0,0,0,0,0,0,1,0,0.447984,0.51886,0.255388,0.467833,0.242589,0.249379,0.221104,0.240141,1.572112,0.634087,0.103218,0.475619,0.144584,1.382081,1.264444,0.31104,1.032412,0,0,-0.370238,0,0,0
'@JusticeWillett Lord, we don\"t understand tragedy. Do what You do best: bring good grom it and comfort those who mourn. Amen',4,2,3,2,8,-4,6.241,-6.012,3.793,-8.397,0,2,1,1,3,2,1,5,3,5,1.01952,0.796322,0.781879,0.92294,0.935933,0.407513,0.480688,1.404711,3.647278,3.13777,0.76607,0.449629,1.486941,0.112591,3.356787,4.648164,0.999048,2.149357,4.061831,-1.416087,0,0,0
'When I think about Yondu &amp; his crew, Rocket, &amp; Groot doing 700 jumps to Ego planet, I start laughing.',0,1,0,0,1,0,5.349,-1.501,2.621,-2.729,1,1,0,0,1,0,0,1,0,1,0.866637,0.673104,0.482195,0.766271,0.476607,0.347543,0.414618,0.735013,3.297695,1.879816,0.420521,0.973295,1.056074,1.574469,1.026591,0.562354,1.34754,0.897368,0.452894,-0.277564,0,0,0
'Blah blah blah Kyrie, IT, etc. @CJC9BOSS leaving Boston is the real news and I am #devastated! #celtics #fave  #someonegetmeajerseyteeasap',1,3,0,3,0,-6,1.429,-5.211,4.635,-8.54,0,0,0,0,0,0,0,1,0,1,0.85289,0.581625,0.788448,0.646511,0.466612,0.715835,0.267892,0.53233,4.137046,1.476092,1.084491,0.915553,0.340591,0.416066,0,2.347517,0.00592,0.259176,0.0875,-0.202083,0,0,0
'@theJeremyVine Coffee\n\nNow something else to worry about.',0,1,0,1,0,-3,1.327,-0.654,1.681,-1.258,0,1,0,1,0,1,0,0,1,0,0.243061,0.232464,0.140936,0.229443,0.112214,0.093899,0.110091,0.307097,1.096669,0.657802,0.359548,0.169779,0,0.649041,0.495632,0,0,0.883688,0.252083,0,0,0,0
'How come quiet well behaved cats and dogs have to ride on a plane in a tiny bag while screaming small humans roam free? #outrage #teampet',2,1,3,0,1,-2,3.924,-2.069,4.186,-4.534,1,0,1,1,0,1,0,0,2,1,0.599509,0.987085,0.580614,0.697872,1.013426,0.288536,0.488998,1.052905,2.641118,2.752959,2.155472,0.275804,2.832968,1.436549,1.747052,0.014847,1.310646,0.115667,1.927397,-1.198214,0,0,0
